,county,product,quantity
9213,Armagh,x-box 360,857584
9214,East Dunbartonshire,denim jeams,857579
9215,Selby,Brocolli loose,857578
9216,Selby,21 day mature rump steak,857567
9217,Lancashire,pain au raisins,857552
9218,Isle of Anglesey,diced vernison,857548
9219,Ballymoney,british bramley cooking apples,857535
9220,Darlington,corn,857507
9221,Rugby,dell inspiron laptop,857466
9222,Ballymoney,white shirt,857465
9223,Worcestershire,hp envy laptop,857465
9224,Worcestershire,Sweet potatoes loose,857455
9225,Uttlesford,samsung washing machine,857420
9226,Colchester,almond croisant,857410
9227,Colchester,play station 3,857405
9228,Isle of Anglesey,hp dv 2000 laptop,857403
9229,Ballymoney,beef sausages,857376
9230,Selby,dual shock controller,857372
9231,Uttlesford,silk scarf,857368
9232,Reigate and Banstead,blue stilton cheese,857344
9233,Lancashire,brenton jumper,857341
9234,Glasgow City,red velvet cake,857337
9235,Sevenoaks,apple macbook air mid 2009,857336
9236,Armagh,Red pepper,857336
9237,Isle of Anglesey,courgette loose,857333
9238,Darlington,wristwatch,857322
9239,Bedfordshire,wristwatch,857311
9240,York,Organic mILK,857310
9241,East Hertfordshire,apple macbook pro mid 2009,857310
9242,Newark and Sherwood,gameboy advance,857309
9243,West Oxfordshire,wellington boots,857305
9244,East Dunbartonshire,Slightly salted butter,857287
9245,Bedfordshire,Spring onions bunch,857287
9246,Rugby,silk scarf,857283
9247,Rugby,aubergine,857280
9248,West Oxfordshire,Organic Kefir,857257
9249,Glasgow City,pain au chocolate,857232
9250,Bedfordshire,flapjack,857226
9251,Ballymoney,pokemon blue,857188
9252,East Dunbartonshire,diced vernison,857181
9253,Ballymoney,Sweet potatoes loose,857180
9254,Isle of Anglesey,oxford shoes,857148
9255,Worcestershire,sea bass fillets,857148
9256,West Oxfordshire,Almond milk,857147
9257,Bedfordshire,vernison sausages,857146
9258,Bargoed,pain au chocolate,857117
9259,Newark and Sherwood,corn,857112
9260,East Dunbartonshire,Sweet potatoes loose,857109
9261,Ballymoney,dyson tower fan,857088
9262,Glasgow City,oxford shirt,857077
9263,Reigate and Banstead,british parsnips loose,857058
9264,Rushcliffe,Sweet potatoes loose,856997
9265,East Hertfordshire,oxford shoes,856992
9266,Bargoed,organic raspberry yoghurt,856982
9267,Ballymoney,wristwatch,856975
9268,Colchester,linen trousers,856964
9269,Stockton-on-Tees,Onions Loose,856956
9270,Glasgow City,samsung washing machine,856952
9271,Colchester,large king prawns,856936
9272,York,british parsnips loose,856934
9273,Bedfordshire,semi skimmed milk,856920
9274,Glasgow City,british fresh chicken thigh fillets,856911
9275,York,organic raspberry yoghurt,856910
9276,Stockton-on-Tees,unsalted butter,856886
9277,Darlington,21 day mature rump steak,856877
9278,Sevenoaks,hp envy laptop,856851
9279,East Hertfordshire,dell inspiron laptop,856835
9280,Ballymoney,pink blazers,856833
9281,West Oxfordshire,salmon fillets,856827
9282,Lancashire,unsalted butter,856808
9283,Colchester,oxford shirt,856803
9284,Lincolnshire,chicken sausages,856798
9285,Worcestershire,hp dv 2000 laptop,856789
9286,Colchester,silk scarf,856786
9287,Lancashire,Organic mILK,856769
9288,Stockton-on-Tees,samsung washing machine,856759
9289,Rugby,goat cheese,856757
9290,Lancashire,dyson washing machine,856740
9291,Bargoed,fresh whole chicken,856701
9292,Bargoed,cheese cake,856699
9293,East Dunbartonshire,sea bass fillets,856696
9294,West Oxfordshire,god of war 2,856687
9295,Lincolnshire,skimmed milk,856671
9296,East Dunbartonshire,play station 3,856670
9297,Ballymoney,cotton tie,856663
9298,York,hp envy laptop,856646
9299,Ballymoney,denim jeams,856644
9300,Worcestershire,linen shirt,856643
9301,East Dunbartonshire,pokemon red,856641
9302,Lancashire,fine beans,856631
9303,Armagh,garlic,856622
9304,Armagh,shortbread,856614
9305,Rushcliffe,Onions Loose,856608
9306,Hackney,salmon fillets,856606
9307,Darlington,brenton t-shirt,856584
9308,Colchester,brenton jumper,856565
9309,Bargoed,brenton jumper,856558
9310,Darlington,red velvet cake,856556
9311,Reigate and Banstead,baby potatoes,856554
9312,Bedfordshire,mild cheddar cheese,856550
9313,Bedfordshire,apple macbook pro mid 2009,856545
9314,Shepway,rice,856513
9315,Colchester,baby potatoes,856513
9316,Sevenoaks,raspberries,856508
9317,East Dunbartonshire,shortbread,856492
9318,East Hertfordshire,fine beans,856486
9319,Ballymoney,British carrots loose,856479
9320,Sevenoaks,almond croisant,856478
9321,East Dunbartonshire,gaming keyboard,856458
9322,Lincolnshire,aubergine,856394
9323,Lincolnshire,raspberries,856374
9324,Colchester,hotpoint washing machine,856374
9325,Reigate and Banstead,dyson tower fan,856369
9326,Glasgow City,chocolate twist,856332
9327,Ballymoney,linen trousers,856303
9328,Reigate and Banstead,cotton tie,856278
9329,Reigate and Banstead,halo combat evolved,856258
9330,West Oxfordshire,skimmed milk,856253
9331,Lincolnshire,gameboy color,856250
9332,Bedfordshire,21 day mature sirlion steak,856240
9333,Lincolnshire,cheese cake,856235
9334,Rushcliffe,gameboy color,856195
9335,Bedfordshire,fresh whole chicken,856192
9336,Lincolnshire,Plain Greek yoghurt,856160
9337,Sevenoaks,21 day mature ribeye steak,856110
9338,Lincolnshire,dell inspiron laptop,856104
9339,Glasgow City,garlic,856104
9340,Bargoed,pink blazers,856101
9341,Isle of Anglesey,Spring onions bunch,856095
9342,Worcestershire,brenton t-shirt,856059
9343,Lincolnshire,fresh turkey steak,856045
9344,Rugby,pokemon blue,856021
9345,Rushcliffe,fresh whole turkey,856021
9346,Lancashire,bosch washing machine,856006
9347,Bedfordshire,baby potatoes,855998
9348,Sevenoaks,flapjack,855972
9349,Isle of Anglesey,vernison sausages,855956
9350,Uttlesford,british fresh turkey mince,855939
9351,Ballymoney,bosch washing machine,855919
9352,Sevenoaks,Oats Milk,855914
9353,East Dunbartonshire,chocolate fudge cake,855906
9354,Bargoed,denim jacket,855902
9355,Isle of Anglesey,pokemon yellow,855902
9356,Darlington,Onions Loose,855896
9357,Bargoed,shortbread,855873
9358,Colchester,corned beef,855861
9359,Glasgow City,Almond milk,855813
9360,Rushcliffe,hp dv 2000 laptop,855807
9361,Lancashire,gaming mouse,855792
9362,East Hertfordshire,21 day mature rump steak,855780
9363,Hackney,Organic mILK,855780
9364,Lincolnshire,linen trousers,855767
9365,Selby,Soy Milk,855740
9366,East Dunbartonshire,21 day mature ribeye steak,855718
9367,Worcestershire,21 day mature sirlion steak,855714
9368,East Dunbartonshire,pain au raisins,855704
9369,Ballymoney,mild cheddar cheese,855704
9370,Colchester,skimmed milk,855686
9371,West Oxfordshire,gameboy color,855677
9372,Worcestershire,courgette loose,855648
9373,Glasgow City,Brocolli loose,855637
9374,Uttlesford,hp dv 2000 laptop,855624
9375,Rugby,grey blazers,855621
9376,Rugby,skimmed milk,855620
9377,Sevenoaks,Fairtrade Bananas Loose,855619
9378,Colchester,scottish salmon,855617
9379,Colchester,courgette loose,855600
9380,East Dunbartonshire,fine beans,855593
9381,Rushcliffe,Slightly salted butter,855574
9382,Bedfordshire,easy peeler loose,855513
9383,Bargoed,brenton t-shirt,855511
9384,Bargoed,semi skimmed milk,855492
9385,Darlington,mature cheddar cheese,855489
9386,Rushcliffe,hp dv 3000 laptop,855474
9387,East Dunbartonshire,Mixed pepper,855474
9388,Worcestershire,pink blazers,855461
9389,Colchester,beans,855447
9390,Ballymoney,british parsnips loose,855427
9391,West Oxfordshire,Onions Loose,855402
9392,Newark and Sherwood,chicken sausages,855391
9393,Glasgow City,god of war 2,855363
9394,Colchester,garlic,855363
9395,Reigate and Banstead,custard doughnut,855363
9396,Lincolnshire,diced chicken breast,855357
9397,Lincolnshire,beans,855355
9398,York,fresh whole chicken,855352
9399,Bargoed,goat cheese,855343
9400,Glasgow City,linen trousers,855338
9401,Shepway,jam doughnut,855320
9402,East Dunbartonshire,hp envy laptop,855258
9403,Lancashire,denim jacket,855253
9404,Stockton-on-Tees,vanilla yoghurt,855249
9405,Lancashire,semi skimmed milk,855244
9406,Ballymoney,pain au raisins,855238
9407,West Oxfordshire,minecraft game - xbox,855225
9408,Lancashire,british fresh chicken thigh fillets,855216
9409,Bedfordshire,british fresh chicken brest fillets,855212
9410,West Oxfordshire,brenton jumper,855209
9411,Sevenoaks,Lemon,855202
9412,Selby,mature cheddar cheese,855200
9413,Bedfordshire,corned beef,855199
9414,Lincolnshire,bosch washing machine,855196
9415,Rugby,grey cardigan,855179
9416,Glasgow City,pokemon blue,855165
9417,Ballymoney,Spring onions bunch,855162
9418,Reigate and Banstead,british fresh chicken brest fillets,855142
9419,York,Slightly salted butter,855142
9420,Sevenoaks,British carrots loose,855140
9421,Worcestershire,lg washing machine,855133
9422,York,pink blazers,855129
9423,Newark and Sherwood,fresh whole chicken,855089
9424,Shepway,pokemon blue,855088
9425,Lancashire,dyson tower fan,855072
9426,York,millionaire square,855023
9427,Glasgow City,wellington boots,855015
9428,York,Almond milk,855006
9429,Lancashire,apple macbook air mid 2009,855005
9430,East Hertfordshire,almond croisant,854976
9431,Selby,Almond milk,854973
9432,Stockton-on-Tees,red velvet cake,854966
9433,Reigate and Banstead,x-box 360,854950
9434,Colchester,wristwatch,854915
9435,Colchester,apple macbook pro mid 2009,854915
9436,Selby,apple macbook pro mid 2009,854889
9437,West Oxfordshire,corned beef,854860
9438,Darlington,pokemon yellow,854844
9439,Bargoed,red velvet cake,854826
9440,Ballymoney,macaron - x3,854770
9441,Bedfordshire,blue stilton cheese,854733
9442,Sevenoaks,wristwatch,854731
9443,York,scottish salmon,854718
9444,York,21 day mature ribeye steak,854718
9445,West Oxfordshire,chocolate fudge cake,854705
9446,Worcestershire,gameboy advance,854693
9447,Rugby,minecraft game - xbox,854679
9448,Rugby,halo combat evolved,854659
9449,Ballymoney,Organic Kefir,854648
9450,Darlington,classic bowtie,854637
9451,Darlington,fresh whole turkey,854603
9452,Uttlesford,cod fillets,854594
9453,Glasgow City,fine beans,854549
9454,Shepway,halo combat evolved,854536
9455,Ballymoney,celery,854509
9456,Shepway,x-box 360,854496
9457,Glasgow City,Blueberry yoghurt,854482
9458,West Oxfordshire,Red pepper,854455
9459,Armagh,free range large eggs x12,854428
9460,West Oxfordshire,fresh whole turkey,854388
9461,Rugby,x-box 360,854382
9462,York,wellington boots,854380
9463,Hackney,denim jacket,854377
9464,Darlington,olive oil spread,854372
9465,Glasgow City,cod fillets,854366
9466,Rushcliffe,macaron - x3,854356
9467,Hackney,Mixed pepper,854339
9468,Worcestershire,blue stilton cheese,854338
9469,Sevenoaks,Almond milk,854332
9470,West Oxfordshire,fine beans,854330
9471,Bedfordshire,Oats Milk,854322
9472,Armagh,hotpoint washing machine,854303
9473,Selby,pokemon yellow,854292
9474,East Hertfordshire,sea bass fillets,854291
9475,Stockton-on-Tees,gameboy advance,854276
9476,York,pokemon blue,854268
9477,East Hertfordshire,bosch washing machine,854238
9478,York,british bramley cooking apples,854217
9479,Ballymoney,scottish salmon,854214
9480,West Oxfordshire,silk tie,854166
9481,Sevenoaks,Mixed pepper,854147
9482,Darlington,british fresh turkey mince,854132
9483,Worcestershire,dual shock controller,854112
9484,Darlington,cotton tie,854097
9485,Lancashire,Lemon,854093
9486,Lincolnshire,Oats Milk,854075
9487,Colchester,fresh turkey steak,854056
9488,Hackney,flapjack,854040
9489,York,play station 3,854039
9490,Rugby,chocolate twist,854014
9491,Ballymoney,pokemon gold,854000
9492,Reigate and Banstead,fresh turkey steak,853996
9493,Bargoed,hp envy laptop,853996
9494,Reigate and Banstead,Oats Milk,853990
9495,Reigate and Banstead,Organic Kefir,853981
9496,Lancashire,blue stilton cheese,853976
9497,Lancashire,Slightly salted butter,853965
9498,Lancashire,apple macbook pro mid 2009,853952
9499,Armagh,Brocolli loose,853942
9500,Uttlesford,red velvet cake,853941
9501,Rugby,vernison sausages,853917
9502,Lincolnshire,brenton t-shirt,853906
9503,Armagh,pink blazers,853898
9504,Reigate and Banstead,chocolate fudge cake,853896
9505,Rugby,wellington boots,853892
9506,Bedfordshire,chicken sausages,853883
9507,Uttlesford,skimmed milk,853870
9508,York,jam doughnut,853866
9509,Sevenoaks,brenton t-shirt,853847
9510,East Hertfordshire,Onions Loose,853813
9511,Uttlesford,denim jeams,853811
9512,Rugby,British carrots loose,853807
9513,East Dunbartonshire,corned beef,853793
9514,Bargoed,dell inspiron laptop,853792
9515,Ballymoney,cod fillets,853791
9516,Darlington,fresh whole chicken,853789
9517,Rushcliffe,Organic mILK,853752
9518,Darlington,Red pepper,853752
9519,East Dunbartonshire,brenton t-shirt,853738
9520,Sevenoaks,cod fillets,853736
9521,Ballymoney,skimmed milk,853717
9522,Bedfordshire,fine beans,853703
9523,Lincolnshire,dual shock controller,853699
9524,Bedfordshire,fresh turkey steak,853696
9525,Lincolnshire,fresh whole turkey,853695
9526,Colchester,pokemon gold,853686
9527,Armagh,Onions Loose,853679
9528,East Dunbartonshire,corn,853678
9529,Colchester,Oats Milk,853649
9530,Armagh,samsung washing machine,853648
9531,West Oxfordshire,beef mince,853645
9532,Rugby,linen shirt,853586
9533,Rugby,play station 3,853576
9534,Glasgow City,skimmed milk,853558
9535,Ballymoney,pokemon red,853540
9536,Colchester,apple macbook air mid 2009,853528
9537,Shepway,lg washing machine,853527
9538,Lincolnshire,x-box 360,853484
9539,Uttlesford,fresh whole turkey,853465
9540,Worcestershire,large king prawns,853450
9541,Selby,denim jacket,853440
9542,Lancashire,Oats Milk,853438
9543,Hackney,white shirt,853436
9544,East Hertfordshire,apple macbook air mid 2009,853435
9545,West Oxfordshire,british parsnips loose,853406
9546,Rushcliffe,corned beef,853405
9547,Rugby,Blueberry yoghurt,853381
9548,Stockton-on-Tees,x-box 360,853380
9549,Sevenoaks,rice,853375
9550,Lincolnshire,classic bowtie,853364
9551,Rugby,celery,853333
9552,Uttlesford,god of war 2,853326
9553,Hackney,semi skimmed milk,853324
9554,Armagh,white shirt,853323
9555,Selby,dyson vacuum cleaner,853310
9556,Darlington,rice,853293
9557,Glasgow City,aubergine,853285
9558,Darlington,silk scarf,853261
9559,Lancashire,Almond milk,853258
9560,Lincolnshire,courgette loose,853254
9561,Stockton-on-Tees,garlic,853252
9562,Worcestershire,denim jeams,853237
9563,Uttlesford,british parsnips loose,853231
9564,Rugby,wristwatch,853214
9565,Hackney,british fresh turkey mince,853214
9566,Colchester,british fresh chicken thigh fillets,853187
9567,Worcestershire,Lemon,853186
9568,Lincolnshire,21 day mature rump steak,853176
9569,Armagh,courgette loose,853144
9570,Sevenoaks,lg washing machine,853135
9571,Ballymoney,Soy Milk,853128
9572,Darlington,21 day mature ribeye steak,853122
9573,East Dunbartonshire,dyson washing machine,853118
9574,Reigate and Banstead,silk scarf,853078
9575,Ballymoney,pain au chocolate,853074
9576,Bedfordshire,denim jacket,853070
9577,Ballymoney,gaming keyboard,853042
9578,Shepway,beef sausages,853010
9579,Colchester,chocolate fudge cake,853005
9580,Reigate and Banstead,british fresh chicken thigh fillets,852984
9581,Armagh,fresh turkey steak,852982
9582,Shepway,wristwatch,852980
9583,Uttlesford,organic raspberry yoghurt,852937
9584,Bedfordshire,scottish salmon,852913
9585,East Dunbartonshire,goat cheese,852905
9586,Darlington,british fresh chicken thigh fillets,852903
9587,Colchester,hp dv 3000 laptop,852881
9588,East Dunbartonshire,mild cheddar cheese,852878
9589,Bedfordshire,grey blazers,852857
9590,Glasgow City,mature cheddar cheese,852837
9591,Armagh,fresh whole chicken,852833
9592,Ballymoney,21 day mature ribeye steak,852825
9593,Sevenoaks,Sweet potatoes loose,852769
9594,Bargoed,chicken sausages,852767
9595,East Dunbartonshire,Organic mILK,852740
9596,Bedfordshire,Organic Kefir,852703
9597,Colchester,organic raspberry yoghurt,852697
9598,Lincolnshire,organic soured cream,852692
9599,East Hertfordshire,skimmed milk,852655
9600,Selby,grey blazers,852613
9601,Rugby,dyson washing machine,852588
9602,Bargoed,beef mince,852584
9603,Lancashire,beef sausages,852580
9604,East Hertfordshire,pokemon red,852556
9605,East Hertfordshire,Almond milk,852526
9606,Colchester,dyson vacuum cleaner,852525
9607,York,brenton t-shirt,852522
9608,Colchester,silk tie,852475
9609,Ballymoney,flapjack,852464
9610,Hackney,Lemon,852461
9611,East Dunbartonshire,x-box 360,852447
9612,Lincolnshire,god of war 2,852421
9613,Bedfordshire,croisant ,852418
9614,Worcestershire,oxford shoes,852414
9615,West Oxfordshire,british fresh turkey mince,852401
9616,Sevenoaks,Slightly salted butter,852400
9617,Sevenoaks,british fresh chicken thigh fillets,852386
9618,Newark and Sherwood,pain au chocolate,852369
9619,East Hertfordshire,blue stilton cheese,852356
9620,East Dunbartonshire,Almond milk,852351
9621,Uttlesford,beef sausages,852297
9622,Sevenoaks,scottish salmon,852294
9623,West Oxfordshire,mild cheddar cheese,852289
9624,York,oxford shoes,852251
9625,Selby,apple macbook air mid 2009,852240
9626,Ballymoney,cheese cake,852235
9627,Shepway,Brocolli loose,852235
9628,Selby,silk scarf,852171
9629,Hackney,pain au raisins,852168
9630,Bedfordshire,courgette loose,852163
9631,Sevenoaks,chocolate twist,852154
9632,Glasgow City,minecraft game - xbox,852153
9633,Reigate and Banstead,fresh whole chicken,852149
9634,Lancashire,flapjack,852109
9635,Armagh,british fresh chicken thigh fillets,852095
